CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A14904,"Public Works Admin, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,97762,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A14908,"Public Works Admin, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,30540,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1520,"Police Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,95049,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1540,"Fire Inspection Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,9547,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1560,"Safety Inspection Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,860,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1570,"Charges For Demolition of Unsafe Buildings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,70775,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1589,"Other Public Safety Departmental Income",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,PUBLIC SAFETY FEES,,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16101,"Central Services Admin,pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,133189,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16102,"Central Services Admin,equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,886,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16104,"Central Services Admin,contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,3414,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16108,"Central Services Admin,empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,32260,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16201,"Operation of Plant, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,614953,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16202,"Operation of Plant, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,4980,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16204,"Operation of Plant, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,368745,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16208,"Operation of Plant, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,152799,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16401,"Central Garage Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,605840,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16402,"Central Garage Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,7315,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16404,"Central Garage Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,370295,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16408,"Central Garage Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,164358,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16704,"Central Print & Mail Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16801,"Central Data Process Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Personal Services,248706,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16802,"Central Data Process & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Equipment and Capital Outlay,20523,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16804,"Central Data Process, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,248341,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A16808,"Central Data Process, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,67122,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1710,"Public Works Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,12848,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1720,"Parking Lots & Garages-Taxable",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,TRANSPORTATION FEES,,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A18884,"Balancing Code - Osc Use Only",STATEMENT OF EXPENDITURES AND OTHER USES,BALANCING CODE - EXPENDITURES,,,Contractual,-60101,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A19204,"Municipal Assn Dues, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,14462,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A19304,"Judgements And Claims, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,JUDGEMENTS,Contractual,18650,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A19404,"Purchase of Land/Right of Way,Contract Exp",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A19504,"Taxes & Assess On Munic Prop, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A1980,"Public Market Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,16550,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A19894,"Other General Govt Support, Contract Exp",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,OPERATIONS,Contractual,475611,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A200,"Cash",BALANCE SHEET,CURRENT ASSETS,,,,-22678481,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2001,"Park And Recreational Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,CULTURE AND RECREATION FEES,,105,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A201,"Cash In Time Deposits",BALANCE SHEET,CURRENT ASSETS,,,,23040689,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2012,"Recreational Concessions",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,CULTURE AND RECREATION FEES,,41955,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2025,"Special Recreational Facility Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,CULTURE AND RECREATION FEES,,1179181,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A210,"Petty Cash",BALANCE SHEET,CURRENT ASSETS,,,,1501,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2110,"Zoning Fees",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,4150,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2130,"Refuse & Garbage Charges",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,SANITATION FEES,,5235,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2260,"Public Safety Services For Other Govts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,PUBLIC SAFETY CHARGES,,711925,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2300,"Transportation Services, Other Govts",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES TO OTHER GOVERNMENTS,TRANSPORTATION CHARGES,,401625,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2401,"Interest And Earnings",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,INTEREST AND EARNINGS,,798966,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2410,"Rental of Real Property",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,RENTAL OF PROPERTY,,236954,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2450,"Commissions",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,1139,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A250,"Taxes Receivable, Current",BALANCE SHEET,CURRENT ASSETS,,,,2201932,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2545,"Licenses, Other",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,GENERAL GOVERNMENT FEES,,118287,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2590,"Permits, Other",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,CHARGES FOR SERVICES,COMMUNITY SERVICES FEES,,258905,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A260,"Taxes Receivable, Overdue",BALANCE SHEET,CURRENT ASSETS,,,,5321104,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2610,"Fines And Forfeited Bail",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,FINES,,740464,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2620,"Forfeitures of Deposits",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,FORFEITURES,,2000,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2650,"Sales of Scrap & Excess Materials",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,1041,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2655,"Sales, Other",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,14193,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2660,"Sales of Real Property",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,24291,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2665,"Sales of Equipment",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,USE AND SALE OF PROPERTY,SALE OF PROPERTY,,71655,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2680,"Insurance Recoveries",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,277821,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2690,"Other Compensation For Loss",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,COMPENSATION FOR LOSS,,6637,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2701,"Refunds of Prior Year's Expenditures",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,-8472,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2705,"Gifts And Donations",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,GIFTS,,37817,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,215765,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A2801,"Interfund Revenues",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,537458,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A290,"City School Taxes Receivable",BALANCE SHEET,CURRENT ASSETS,,,,7659797,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3001,"St Aid, Revenue Sharing",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,UNRESTRICTED STATE AID,,4695013,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3005,"St Aid, Mortgage Tax",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MORTGAGE TAX,,489983,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A30201,"Public Safety Comm Sys, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Personal Services,767810,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A30202,"Public Safety Comm Sys, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Equipment and Capital Outlay,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A30204,"Public Safety Comm Sys, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Contractual,43288,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A30208,"Public Safety Comm Sys, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,182436,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3040,"St Aid, Real Property Tax Administration",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,47673,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3060,"ST. Aid, Records MgmT.",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,15391,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3089,"St Aid - Other (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MISCELLANEOUS STATE AID,,170129,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A31201,"Police, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,9501254,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A31202,"Police, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,409929,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A31204,"Police, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,289581,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A31208,"Police, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,2034806,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A33101,"Traffic Control, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,210233,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A33104,"Traffic Control, Contr Expen",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,36144,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A33108,"Traffic Control, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,53679,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3389,"St Aid, Other Public Safety",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - PUBLIC SAFETY,,2612182,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A34101,"Fire, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Personal Services,8436686,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A34102,"Fire, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Equipment and Capital Outlay,121560,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A34104,"Fire, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Contractual,220207,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A34108,"Fire, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,1959383,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A342,"Allowance For Uncollectible Taxes",BALANCE SHEET,CURRENT ASSETS,,,,-4169992,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3501,"St Aid, Consolidated Highway Aid",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,269363,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A35104,"Control of Animals, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,79545,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36101,"Examining Boards, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,4377,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36102,"Examining Boards, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Equipment and Capital Outlay,2063,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36104,"Examining Boards, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,6218,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36108,"Examining Boards, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,336,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36201,"Safety Inspection, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,499705,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36202,"Safety Inspection, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Equipment and Capital Outlay,442,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36204,"Safety Inspection, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,30735,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36208,"Safety Inspection, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,93696,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A36504,"Demo of Unsafe Buildings, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,5019334,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A3820,"St Aid, Youth Programs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - CULTURE AND RECREATION,,88359,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,507279,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,422703,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A4389,"Fed Aid  Other Public Safety",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,FEDERAL AID,FEDERAL AID - PUBLIC SAFETY,,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A480,"Prepaid Expenses",BALANCE SHEET,CURRENT ASSETS,,,,252284,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,41990,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51101,"Maint of Streets, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,617286,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51102,"Maint of Streets, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,7398,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51104,"Maint of Streets, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,484811,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51108,"Maint of Streets, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,189858,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51204,"Maint of Bridges, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51421,"Snow Removal, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,508030,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51424,"Snow Removal, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,125676,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51428,"Snow Removal, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,132228,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A51824,"Street Lighting, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,1183341,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A54104,"Sidewalks, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,0,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A56504,"Off-Street Parking, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,6864,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,2080665,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,1241555,2023-12-29
1999,290235000000,City of Niagara Falls,City,Niagara,12/31,A626,"Bond Anticipation Notes Payable",BALANCE SHEET,LIABILITIES,,,,280000,2023-12-29
