CALENDAR_YEAR,MUNICIPAL_CODE,ENTITY_NAME,CLASS_DESCRIPTION,COUNTY,FISCAL_YEAR_END,ACCOUNT_CODE,ACCOUNT_CODE_NARRATIVE,FINANCIAL_STATEMENT,FINANCIAL_STATEMENT_SEGMENT,LEVEL_1_CATEGORY,LEVEL_2_CATEGORY,OBJECT_OF_EXPENDITURE,AMOUNT,SNAPSHOT_DATE
1997,360241000000,City of Oneonta,City,Otsego,12/31,A2770,"Unclassified (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,1118,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A2801,"Interfund Revenues",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,OTHER LOCAL REVENUES,MISCELLANEOUS REVENUES,,163841,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A290,"City School Taxes Receivable",BALANCE SHEET,CURRENT ASSETS,,,,711713,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A29894,"Other Education, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EDUCATION,MISCELLANEOUS EDUCATION,Contractual,3116,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A300,"Taxes Receivable, Pending",BALANCE SHEET,CURRENT ASSETS,,,,4307,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3001,"St Aid, Revenue Sharing",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,UNRESTRICTED STATE AID,,872987,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3005,"St Aid, Mortgage Tax",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MORTGAGE TAX,,52564,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A30202,"Public Safety Comm Sys, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Equipment and Capital Outlay,2565,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A30204,"Public Safety Comm Sys, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,PUBLIC SAFETY ADMINISTRATION,Contractual,12850,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3021,"State Aid Court Facilities",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,11665,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3060,"ST. Aid, Records MgmT.",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,9666,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3089,"St Aid - Other (specify)",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,MISCELLANEOUS STATE AID,,1407,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A31201,"Police, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,1108714,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A31202,"Police, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,11023,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A31204,"Police, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,127584,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A31208,"Police, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,245609,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A330,"Property Acquired For Taxes",BALANCE SHEET,CURRENT ASSETS,,,,13325,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A33102,"Traffic Control, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Equipment and Capital Outlay,5036,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A33104,"Traffic Control, Contr Expen",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,46312,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A33201,"On-Street Parking, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Personal Services,1590,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A33204,"On-Street Parking, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,POLICE,Contractual,1788,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A33208,"On-Street Parking, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,122,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3330,"St Aid, Unified Court Budget Sec Costs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - GENERAL GOVERNMENT,,14269,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A34101,"Fire, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Personal Services,1059124,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A34102,"Fire, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Equipment and Capital Outlay,355209,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A34104,"Fire, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,FIRE PROTECTION,Contractual,98736,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A34108,"Fire, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,218235,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A35101,"Control of Animals, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,14382,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A35104,"Control of Animals, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,10938,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A35108,"Control of Animals, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,2916,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3589,"St Aid, Other Transportation",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - TRANSPORTATION,,12740,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A36101,"Examining Boards, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,10430,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A36104,"Examining Boards, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,392,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A36108,"Examining Boards, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,798,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A36201,"Safety Inspection, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Personal Services,100693,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A36202,"Safety Inspection, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Equipment and Capital Outlay,458,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A36204,"Safety Inspection, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,PUBLIC SAFETY,MISCELLANEOUS PUBLIC SAFETY,Contractual,16014,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A36208,"Safety Inspection, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,19789,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A380,"Accounts Receivable",BALANCE SHEET,CURRENT ASSETS,,,,140016,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A381,"Accrued Interest Receivable",BALANCE SHEET,CURRENT ASSETS,,,,7434,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A3820,"St Aid, Youth Programs",STATEMENT OF REVENUES AND OTHER SOURCES,REVENUES,STATE AID,STATE AID - CULTURE AND RECREATION,,31232,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A389,"Allowance For Receivables (Credit)",BALANCE SHEET,CURRENT ASSETS,,,,-17800,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A391,"Due From Other Funds",BALANCE SHEET,CURRENT ASSETS,,,,80009,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A40104,"Public Health, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,HEALTH,PUBLIC HEALTH ADMINISTRATION,Contractual,8125,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A410,"Due From State And Federal Government",BALANCE SHEET,CURRENT ASSETS,,,,40106,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A440,"Due From Other Governments",BALANCE SHEET,CURRENT ASSETS,,,,201080,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A50104,"Street Admin, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,14459,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A5031,"Interfund Transfers",STATEMENT OF REVENUES AND OTHER SOURCES,OTHER SOURCES,OTHER SOURCES,TRANSFERS,,57000,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51101,"Maint of Streets, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,230040,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51102,"Maint of Streets, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,4887,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51104,"Maint of Streets, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,127892,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51108,"Maint of Streets, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,73050,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51421,"Snow Removal, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Personal Services,42464,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51422,"Snow Removal, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Equipment and Capital Outlay,2938,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51424,"Snow Removal, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,HIGHWAYS,Contractual,52542,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51428,"Snow Removal, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,3248,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51822,"Street Lighting, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Equipment and Capital Outlay,23084,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A51824,"Street Lighting, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,217592,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A54104,"Sidewalks, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,63412,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56101,"Airport, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,AIRPORTS,Personal Services,2907,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56102,"Airport, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,AIRPORTS,Equipment and Capital Outlay,3800,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56104,"Airport, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,AIRPORTS,Contractual,109837,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56108,"Airport, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,223,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56501,"Off-Street Parking, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Personal Services,4016,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56502,"Off-Street Parking, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Equipment and Capital Outlay,120,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56504,"Off-Street Parking, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,38575,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A56508,"Off-Street Parking, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,307,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A600,"Accounts Payable",BALANCE SHEET,LIABILITIES,,,,102809,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A601,"Accrued Liabilities",BALANCE SHEET,LIABILITIES,,,,199353,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A630,"Due To Other Funds",BALANCE SHEET,LIABILITIES,,,,191,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A631,"Due To Other Governments",BALANCE SHEET,LIABILITIES,,,,27,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A637,"Due To Employees' Retirement System",BALANCE SHEET,LIABILITIES,,,,23361,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A64104,"Publicity, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,ECONOMIC DEVELOPMENT,PROMOTION,Contractual,17707,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A661,"Due To City School Districts",BALANCE SHEET,LIABILITIES,,,,848573,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A663,"Due To County For Tax Levy",BALANCE SHEET,LIABILITIES,,,,-11341,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A67724,"Programs For Aging, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,ELDER SERVICES,Contractual,3000,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A688,"Other Liabilities",BALANCE SHEET,LIABILITIES,,,,6931,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A691,"Deferred Inflow of Resources",BALANCE SHEET,DEFERRED INFLOWS,,,,67112,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A694,"Deferred Taxes",BALANCE SHEET,DEFERRED INFLOWS,,,,91907,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A70201,"Recreation Admini, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,49162,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A70202,"Recreation Admini, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,473,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A70204,"Recreation Admini, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,19113,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A70208,"Recreation Admini, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,9339,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71101,"Parks, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,158303,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71102,"Parks, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,19328,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71104,"Parks, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,32772,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71108,"Parks, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,36325,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71401,"Playgr & Rec Centers, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,42476,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71402,"Playgr & Rec Centers, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,3507,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71404,"Playgr & Rec Centers, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,67192,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71408,"Playgr & Rec Centers, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,3292,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71801,"Special Rec Facility, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Personal Services,47384,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71802,"Special Rec Facility, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Equipment and Capital Outlay,2889,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71804,"Special Rec Facility, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,RECREATION SERVICES,Contractual,22316,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A71808,"Special Recreation Facilities, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,3627,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A72704,"Band Concerts, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Contractual,2318,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A73101,"Youth Prog, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Personal Services,49509,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A73102,"Youth Prog, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Equipment and Capital Outlay,420,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A73104,"Youth Prog, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,YOUTH RECREATION,Contractual,23261,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A73108,"Youth Prog, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,8784,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A75101,"Historian, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,CULTURE AND RECREATION,CULTURAL SERVICES,Personal Services,600,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A75108,"Historian, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,44,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A8019,"Residual Equity Transfers",CHANGE IN EQUITY,DECREASE IN EQUITY,,,,29262,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A80204,"Planning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,GENERAL GOVERNMENT,ZONING AND PLANNING,Contractual,317,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A8021,"Fund Balance - Beginning of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,3360137,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A8022,"Restated Fund Balance - Beg of Year",CHANGE IN EQUITY,BEGINNING BALANCE,,,,3360137,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A8029,"Fund Balance - End of Year",CHANGE IN EQUITY,ENDING BALANCE,,,,3248850,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A80404,"Human Rights, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,CONSTITUENT SERVICES,Contractual,646,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A81604,"Refuse & Garbage, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,SANITATION,REFUSE AND GARBAGE,Contractual,12028,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A81701,"Street Cleaning, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Personal Services,43294,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A81704,"Street Cleaning, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,TRANSPORTATION,TRANSPORTATION ANCILLARY,Contractual,28779,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A81708,"Street Cleaning, Empl Bnfts",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,EMPLOYEE BENEFITS,UNCLASSIFIED EMPLOYEE BENEFITS,Employee Benefits,3312,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A821,"Reserve For Encumbrances",BALANCE SHEET,EQUITY - RESERVED,,,,74210,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A85104,"Comm Beautification, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,NATURAL RESOURCES,Contractual,3814,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A85602,"Shade Tree, Equip & Cap Outlay",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,NATURAL RESOURCES,Equipment and Capital Outlay,18,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A85604,"Shade Tree, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,NATURAL RESOURCES,Contractual,18011,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A878,"Capital Reserve",BALANCE SHEET,EQUITY - RESERVED,,,,517050,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A889,"Miscellaneous Reserve (specify)",BALANCE SHEET,EQUITY - RESERVED,,,,6589,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A89891,"Misc Home & Comm Serv, Pers Serv",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,MISCELLANEOUS COMMUNITY SERVICES,Personal Services,2734,2023-12-29
1997,360241000000,City of Oneonta,City,Otsego,12/31,A89894,"Misc Home & Comm Serv, Contr Expend",STATEMENT OF EXPENDITURES AND OTHER USES,EXPENDITURES,COMMUNITY SERVICES,MISCELLANEOUS COMMUNITY SERVICES,Contractual,8798,2023-12-29
